id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
218804,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,2,"""Reuters News,2016-04-03,IS rocket expert Khadijah killed in drone strike -coalition spokesman"";""Reuters News,2016-04-03,UPDATE 1-U.S. says it killed IS militant who killed Marine in Iraq""",Reuters News;Reuters News,2016-04-03;2016-04-03,IS rocket expert Khadijah killed in drone strike -coalition spokesman;UPDATE 1-U.S. says it killed IS militant who killed Marine in Iraq,Coalition spokesman U.S. Army Col. Steve Warren ,5,Northern Iraq,,,36.166667,42.583333,POINT (42.583333 36.166667),181886,Iraq,645,IRQ,Middle East,1,1,2016-04-03,2016-04-03,0,6,0,0,6,6,6
218813,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Associated Press Newswires,2016-04-04,Iraqi forces enter IS-held Hit, thousands flee fighting""",Associated Press Newswires,2016-04-04,"Iraqi forces enter IS-held Hit, thousands flee fighting","Abdul Ghani al-Asadi, the head of Iraq's counterterrorism force and Iraqi commanders ",1,Hīt town,Al Anbār province,Hīt district,33.636636,42.827683,POINT (42.827683 33.636636),178286,Iraq,645,IRQ,Middle East,1,1,2016-04-03,2016-04-03,2,2,0,0,4,4,4
218810,2016,1,2016,2016,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,2,"""Reuters News,2016-04-04,About 25 killed in suicide attacks, shelling across Iraq"";""Al Jazeera English,2016-04-04,Wave of suspected ISIL attacks kill at least 60 in Iraq""",Reuters News;Al Jazeera English,2016-04-04;2016-04-04,"About 25 killed in suicide attacks, shelling across Iraq;Wave of suspected ISIL attacks kill at least 60 in Iraq",,1,al Başrah town,Al Başrah  province,Qaḑā’ al Başrah,30.533016,47.797466,POINT (47.797466 30.533016),173976,Iraq,645,IRQ,Middle East,1,1,2016-04-04,2016-04-04,0,0,5,0,5,5,5
218805,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,4,"""BBC Monitoring Middle East,2016-04-04,Iraqis ""martyred"", ""injured"" in northern Baghdad ""terrorist attack"" - TV"";""Agence France Presse,2016-04-04,Suicide bombings against Iraqi forces kill at least 10: officials"";""Agence France Presse,2016-04-04,Suicide bombings, mortar fire kill 12 in Iraq: officials"";""Al Jazeera English,2016-04-04,Wave of suspected ISIL attacks kill at least 60 in Iraq""",BBC Monitoring Middle East;Agence France Presse;Agence France Presse;Al Jazeera English,2016-04-04;2016-04-04;2016-04-04;2016-04-04,"Iraqis ""martyred"", ""injured"" in northern Baghdad ""terrorist attack"" - TV;Suicide bombings against Iraqi forces kill at least 10: officials;Suicide bombings, mortar fire kill 12 in Iraq: officials;Wave of suspected ISIL attacks kill at least 60 in Iraq",security and medical sources,2,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2016-04-04,2016-04-04,3,1,0,0,4,4,4
218807,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,4,"""BBC Monitoring Middle East,2016-04-04,Iraqis ""martyred"", ""injured"" in northern Baghdad ""terrorist attack"" - TV"";""Agence France Presse,2016-04-04,Suicide bombings against Iraqi forces kill at least 10: officials"";""Agence France Presse,2016-04-04,Suicide bombings, mortar fire kill 12 in Iraq: officials"";""Reuters News,2016-04-04,About 25 killed in suicide attacks, shelling across Iraq""",BBC Monitoring Middle East;Agence France Presse;Agence France Presse;Reuters News,2016-04-04;2016-04-04;2016-04-04;2016-04-04,"Iraqis ""martyred"", ""injured"" in northern Baghdad ""terrorist attack"" - TV;Suicide bombings against Iraqi forces kill at least 10: officials;Suicide bombings, mortar fire kill 12 in Iraq: officials;About 25 killed in suicide attacks, shelling across Iraq",Security and medical sources,1,Al Mashāhidah town,Şalāḩ ad Dīn province,Al-Faris district,33.651888,44.261149,POINT (44.261149 33.651888),178289,Iraq,645,IRQ,Middle East,1,1,2016-04-04,2016-04-04,5,1,0,0,6,6,6
218811,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Al Jazeera English,2016-04-04,Wave of suspected ISIL attacks kill at least 60 in Iraq""",Al Jazeera English,2016-04-04,Wave of suspected ISIL attacks kill at least 60 in Iraq,Officials,1,Al Baghdādī town,Al Anbār province,Hīt district,33.851358,42.548684,POINT (42.548684 33.851358),178286,Iraq,645,IRQ,Middle East,1,1,2016-04-04,2016-04-04,26,0,0,0,26,26,26
218812,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Al Jazeera English,2016-04-04,Wave of suspected ISIL attacks kill at least 60 in Iraq""",Al Jazeera English,2016-04-04,Wave of suspected ISIL attacks kill at least 60 in Iraq,,2,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2016-04-04,2016-04-04,13,0,0,0,13,13,13
218808,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,3,"""Agence France Presse,2016-04-04,Suicide bombings, mortar fire kill 12 in Iraq: officials"";""Agence France Presse,2016-04-04,Suicide bombings against Iraqi forces kill at least 10: officials"";""Reuters News,2016-04-04,About 25 killed in suicide attacks, shelling across Iraq""",Agence France Presse;Agence France Presse;Reuters News,2016-04-04;2016-04-04;2016-04-04,"Suicide bombings, mortar fire kill 12 in Iraq: officials;Suicide bombings against Iraqi forces kill at least 10: officials;About 25 killed in suicide attacks, shelling across Iraq",,1,An Nāşirīyah town,Dhī Qār province,Qaḑā’ an Nāşirīyah,31.057993,46.257262,POINT (46.257262 31.057993),174693,Iraq,645,IRQ,Middle East,1,1,2016-04-04,2016-04-04,4,1,0,0,5,5,5
218809,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,3,"""Agence France Presse,2016-04-04,Suicide bombings, mortar fire kill 12 in Iraq: officials"";""Reuters News,2016-04-04,About 25 killed in suicide attacks, shelling across Iraq"";""Al Jazeera English,2016-04-04,Wave of suspected ISIL attacks kill at least 60 in Iraq""",Agence France Presse;Reuters News;Al Jazeera English,2016-04-04;2016-04-04;2016-04-04,"Suicide bombings, mortar fire kill 12 in Iraq: officials;About 25 killed in suicide attacks, shelling across Iraq;Wave of suspected ISIL attacks kill at least 60 in Iraq",Officials,1,Abū Ghurayb town,Baghdād province,Abū Ghurayb district,33.307031,44.186945,POINT (44.186945 33.307031),177569,Iraq,645,IRQ,Middle East,1,1,2016-04-04,2016-04-04,0,0,2,0,2,2,2
218238,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-04-05,April 5th 2016: Mosul, Nineveh province, Iraq""",Airwars,2016-04-05,"April 5th 2016: Mosul, Nineveh province, Iraq",Local sources,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-05,2016-04-05,0,0,7,0,7,7,7
218239,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,1753-01-01,April 6th 2016: Mosul, Nineveh province, Iraq""",Airwars,1753-01-01,"April 6th 2016: Mosul, Nineveh province, Iraq",Local sources,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-06,2016-04-06,0,0,5,0,5,5,5
249409,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-07-01,April 5th 2016: (I184a) الموصل‎ Mosul, Nineveh province, Iraq""",Airwars,2016-07-01,"April 5th 2016: (I184a) الموصل‎ Mosul, Nineveh province, Iraq",US-led coalition,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-05,2016-04-05,0,0,3,0,3,3,3
219111,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Al Jazeera English,2016-04-06,Iraq halts ISIL offensive as more ground troops needed""",Al Jazeera English,2016-04-06,Iraq halts ISIL offensive as more ground troops needed,"""sources""",2,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2016-04-06,2016-04-06,8,0,0,0,8,8,8
218253,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-04-06,April 6th 2016: Haj Ali near Qayyarah, Nineveh province, Iraq""",Airwars,2016-04-06,"April 6th 2016: Haj Ali near Qayyarah, Nineveh province, Iraq",Local sources,1,Hajj Ali village,Nīnawá province,Qaḑā’ al Mawşil,35.740332,43.308956,POINT (43.308956 35.740332),181167,Iraq,645,IRQ,Middle East,1,1,2016-04-06,2016-04-06,0,0,30,0,30,30,30
219124,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Al Jazeera English,2016-04-08,Iraqi forces oust ISIL from key Anbar town""",Al Jazeera English,2016-04-08,Iraqi forces oust ISIL from key Anbar town,Iraqi military sources ,1,Hīt town,Al Anbār province,Hīt district,33.636636,42.827683,POINT (42.827683 33.636636),178286,Iraq,645,IRQ,Middle East,1,2,2016-04-06,2016-04-08,30,0,0,0,30,30,30
218254,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-04-07,April 7th 2016: Haj Ali, Qayyarah, Nineveh province, Iraq""",Airwars,2016-04-07,"April 7th 2016: Haj Ali, Qayyarah, Nineveh province, Iraq",Local sources,1,Al Qayyārah town,Nīnawá province,Qaḑā’ al Mawşil,35.798827,43.295261,POINT (43.295261 35.798827),181167,Iraq,645,IRQ,Middle East,1,1,2016-04-07,2016-04-07,0,0,11,0,11,11,11
218256,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,1753-01-01,April 7th 2016: Mosul, Nineveh province, Iraq""",Airwars,1753-01-01,"April 7th 2016: Mosul, Nineveh province, Iraq",Iraq Oil Report,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-07,2016-04-07,0,0,0,0,0,0,15
219112,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2016-04-07,Military operations leave 106 Islamic State militants killed in Iraq - website""",BBC Monitoring Middle East,2016-04-07,Military operations leave 106 Islamic State militants killed in Iraq - website,Police statement,3,Qaḑā’ Tikrīt,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.75,43.65,POINT (43.650000 34.750000),179728,Iraq,645,IRQ,Middle East,1,1,2016-04-07,2016-04-07,0,18,0,0,18,18,18
219118,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2016-04-07,Military operations leave 106 Islamic State militants killed in Iraq - website""",BBC Monitoring Middle East,2016-04-07,Military operations leave 106 Islamic State militants killed in Iraq - website,Security source at Nineveh Governorate,3,Qaḑā’ al Mawşil,Nīnawá province,Qaḑā’ al Mawşil,36.4,43.2,POINT (43.200000 36.400000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-07,2016-04-07,0,40,0,0,40,40,40
219119,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2016-04-07,Military operations leave 106 Islamic State militants killed in Iraq - website""",BBC Monitoring Middle East,2016-04-07,Military operations leave 106 Islamic State militants killed in Iraq - website,Security source at Nineveh Governorate,2,Al Qayyārah town,Nīnawá province,Qaḑā’ al Mawşil,35.798827,43.295261,POINT (43.295261 35.798827),181167,Iraq,645,IRQ,Middle East,1,1,2016-04-07,2016-04-07,0,35,0,0,35,35,35
219120,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2016-04-07,Military operations leave 106 Islamic State militants killed in Iraq - website""",BBC Monitoring Middle East,2016-04-07,Military operations leave 106 Islamic State militants killed in Iraq - website,Popular Mobilization Forces,4,Al Anbār province,Al Anbār province,,33.0,41.75,POINT (41.750000 33.000000),177564,Iraq,645,IRQ,Middle East,1,1,2016-04-07,2016-04-07,0,13,0,0,13,13,13
218548,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-04-20,April 20th 2016: Mosul, Nineveh province, Iraq""",Airwars,2016-04-20,"April 20th 2016: Mosul, Nineveh province, Iraq",Local sources and news outlet,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-20,2016-04-20,0,0,5,0,5,5,5
250840,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""UNAMI,2017-01-22,Report on the Protection of Civilians in the Armed Conflict in Iraq: 1 November 2015 – 30 September 2016""",UNAMI,2017-01-22,Report on the Protection of Civilians in the Armed Conflict in Iraq: 1 November 2015 – 30 September 2016,UN,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2016-04-08,2016-04-08,0,0,15,0,15,15,15
218261,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-04-09,April 9th 2016: Mosul, Nineveh province, Iraq""",Airwars,2016-04-09,"April 9th 2016: Mosul, Nineveh province, Iraq",Different local news outlet,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-09,2016-04-09,0,0,6,0,2,6,67
219278,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2016-04-10,Islamic State's top security chief killed in northern Iraq - website""",BBC Monitoring Middle East,2016-04-10,Islamic State's top security chief killed in northern Iraq - website,Iraqi army ,1,Kharbardan village,Arbīl province,Qaḑā’ Makhmūr,35.74378,43.36748,POINT (43.367480 35.743780),181167,Iraq,645,IRQ,Middle East,1,1,2016-04-09,2016-04-09,0,1,0,0,1,1,1
224624,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-06-01,June 1st 2016: Mosul, Nineveh province, Iraq""",Airwars,2016-06-01,"June 1st 2016: Mosul, Nineveh province, Iraq",Several news sources,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-06-01,2016-06-01,0,7,14,0,21,21,21
218263,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,1753-01-01,April 10th 2016: Hit, Anbar province, Iraq""",Airwars,1753-01-01,"April 10th 2016: Hit, Anbar province, Iraq",Local sources,1,Hīt town,Al Anbār province,Hīt district,33.636636,42.827683,POINT (42.827683 33.636636),178286,Iraq,645,IRQ,Middle East,1,1,2016-04-10,2016-04-10,0,0,0,0,0,0,3
219279,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Agence France Presse,2016-04-10,Iraq forces fight to retake chemical attack town: commanders""",Agence France Presse,2016-04-10,Iraq forces fight to retake chemical attack town: commanders,"Sheikh Maitham al-Zaidi, the commander of Furqat al-Abbas, Abu Ridha al-Najjar leader of the attack",1,Bayshīr village,Kirkūk province,Dāqūq district,35.248637,44.277979,POINT (44.277979 35.248637),180449,Iraq,645,IRQ,Middle East,1,1,2016-04-10,2016-04-10,9,0,0,0,9,9,9
218540,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-04-16,April 16th 2016: Mosul, Nineveh province, Iraq""",Airwars,2016-04-16,"April 16th 2016: Mosul, Nineveh province, Iraq",Local sources,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-16,2016-04-16,0,0,1,0,1,1,1
218264,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,1753-01-01,April 11th 2016: Mosul, Nineveh province, Iraq""",Airwars,1753-01-01,"April 11th 2016: Mosul, Nineveh province, Iraq",Local sources and eye witnesses,2,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-11,2016-04-11,0,0,10,0,10,10,10
219282,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2016-04-12,Some 15 members of Iraqi Shia forces killed, 90 injured near Kirkuk - website""",BBC Monitoring Middle East,2016-04-12,"Some 15 members of Iraqi Shia forces killed, 90 injured near Kirkuk - website","Nazm Kahiya, a provincial official in Kirkuk",1,Bayshīr village,Kirkūk province,Dāqūq district,35.248637,44.277979,POINT (44.277979 35.248637),180449,Iraq,645,IRQ,Middle East,1,1,2016-04-11,2016-04-11,15,0,0,0,15,15,15
250841,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""UNAMI,2017-01-22,Report on the Protection of Civilians in the Armed Conflict in Iraq: 1 November 2015 – 30 September 2016""",UNAMI,2017-01-22,Report on the Protection of Civilians in the Armed Conflict in Iraq: 1 November 2015 – 30 September 2016,UN,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2016-04-11,2016-04-11,0,0,5,0,5,5,5
218541,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,1753-01-01,April 16th 2016: Mosul, Nineveh province, Iraq""",Airwars,1753-01-01,"April 16th 2016: Mosul, Nineveh province, Iraq",Local sources,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-16,2016-04-16,0,0,3,0,3,3,3
218542,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-04-17,April 17th 2016: Halabsa village nr Fallujah, Anbar province, Iraq""",Airwars,2016-04-17,"April 17th 2016: Halabsa village nr Fallujah, Anbar province, Iraq",Local sources,1,Halabsa village,Al Anbār province,Qaḑā’ al Fallūjah,33.331098,43.718968,POINT (43.718968 33.331098),177568,Iraq,645,IRQ,Middle East,1,1,2016-04-17,2016-04-17,0,0,6,0,4,6,9
218546,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-04-18,April 18th 2016: Sidera village near Shirkat, Salahudin province, Iraq""",Airwars,2016-04-18,"April 18th 2016: Sidera village near Shirkat, Salahudin province, Iraq",Local sources,2,Sharqāţ town,Şalāḩ ad Dīn province,Qaḑā’ Sharqāţ,35.486038,43.240801,POINT (43.240801 35.486038),180447,Iraq,645,IRQ,Middle East,1,1,2016-04-18,2016-04-18,0,0,22,0,22,22,22
218547,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""Airwars,2016-04-20,April 19th-20th 2016: Mosul, Nineveh province, Iraq""",Airwars,2016-04-20,"April 19th-20th 2016: Mosul, Nineveh province, Iraq",Local sources,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,2,2016-04-19,2016-04-20,0,0,7,0,7,7,7
219283,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,4,"""Reuters News,2016-04-18,U.S.-led raids in Iraq kill and capture Islamic State fighters"";""Reuters News,2016-04-18,U.S.-Kurdish raid kills senior IS member in Iraq - statement"";""Reuters News,2016-04-18,UPDATE 1-U.S.-led raids in Iraq kill and capture Islamic State fighters"";""Associated Press Newswires,2016-04-18,US-Kurdish operation killed Islamic State operative in Iraq""",Reuters News;Reuters News;Reuters News;Associated Press Newswires,2016-04-18;2016-04-18;2016-04-18;2016-04-18,U.S.-led raids in Iraq kill and capture Islamic State fighters;U.S.-Kurdish raid kills senior IS member in Iraq - statement;UPDATE 1-U.S.-led raids in Iraq kill and capture Islamic State fighters;US-Kurdish operation killed Islamic State operative in Iraq,Kurdish security sources,2,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-18,2016-04-18,0,3,0,0,3,3,3
219287,2016,1,2016,2016,1,13902,Turkey: Islamic State,14701,Government of Turkey - IS,115,640.0,Government of Turkey,234,,IS,4,"""Reuters News,2016-04-19,Turkey kills 32 suspected Islamic State militants after attack in Iraq: CNN Turk"";""Agence France Presse,2016-04-19,Turkey kills 32 IS fighters in Iraq after attack on tank: report"";""Agence France Presse,2016-04-19,Turkey kills 32 IS fighters in Iraq after attack on tank: report"";""Reuters News,2016-04-19,TURKEY DESTROYS BUILDING IN NORTHERN IRAQ NEAR BASHIQA WHERE SUSPECTED ISLAMIC STATE MILITANTS WERE PRESENT, KILLING 10 - CNN TURK""",Reuters News;Agence France Presse;Agence France Presse;Reuters News,2016-04-19;2016-04-19;2016-04-19;2016-04-19,"Turkey kills 32 suspected Islamic State militants after attack in Iraq: CNN Turk;Turkey kills 32 IS fighters in Iraq after attack on tank: report;Turkey kills 32 IS fighters in Iraq after attack on tank: report;TURKEY DESTROYS BUILDING IN NORTHERN IRAQ NEAR BASHIQA WHERE SUSPECTED ISLAMIC STATE MILITANTS WERE PRESENT, KILLING 10 - CNN TURK",Turkish News outlets,2,Ba‘shīqah town,Nīnawá province,Qaḑā’ al Ḩamdānīyah,36.449487,43.351797,POINT (43.351797 36.449487),181887,Iraq,645,IRQ,Middle East,1,1,2016-04-19,2016-04-19,0,32,0,0,32,32,32
250842,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""UNAMI,2017-01-22,Report on the Protection of Civilians in the Armed Conflict in Iraq: 1 November 2015 – 30 September 2016""",UNAMI,2017-01-22,Report on the Protection of Civilians in the Armed Conflict in Iraq: 1 November 2015 – 30 September 2016,UN,6,Iraq,,,33.0,44.0,POINT (44.000000 33.000000),177569,Iraq,645,IRQ,Middle East,1,1,2016-04-19,2016-04-19,0,0,2,0,2,2,2
250843,2016,1,2016,2016,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,1,"""UNAMI,2017-01-22,Report on the Protection of Civilians in the Armed Conflict in Iraq: 1 November 2015 – 30 September 2016""",UNAMI,2017-01-22,Report on the Protection of Civilians in the Armed Conflict in Iraq: 1 November 2015 – 30 September 2016,UN,1,Al Fallūjah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,IRQ,Middle East,1,1,2016-04-19,2016-04-19,0,0,8,0,8,8,8
